control_wpid,courseID,key,death,dayindex,edit_count,ave_sizediff,article_sizediff,article_count,talk_count,user_count,usertalk_count,unique_article_numbers,class_size,control_wikied,indiv_group1,indiv_group2,indiv_group,group_recheck
Anthonyelouie,280,Anthonyelouie280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Anupamaashah,280,Anupamaashah280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Av1995,280,Av1995280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Brettmdoc,280,Brettmdoc280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Cvanzino,280,Cvanzino280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Danquintin,280,Danquintin280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Davidsiegel462,280,Davidsiegel462280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Dharasingh17,280,Dharasingh17280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Dizzybee23,280,Dizzybee23280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Emrani11,280,Emrani11280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Erikssonfel,280,Erikssonfel280,1,671,29,333.3793103,892.5,2,4,9,8,1,67,1,-1,-1,-1,-1
Gw226,280,Gw226280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Hrrsn.moh,280,Hrrsn.moh280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,1,1
Ilr19,280,Ilr19280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
ItzelSanchez88,280,ItzelSanchez88280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Jap491,280,Jap491280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Jaydeepodedra,280,Jaydeepodedra280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Jayme VV,280,Jayme VV280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
JayRGill,280,JayRGill280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Jazz Davis,280,Jazz Davis280,1,675,39,350.3589744,365,7,4,21,5,1,67,1,-1,-1,-1,-1
Jenz Patel,280,Jenz Patel280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Jja1031,280,Jja1031280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
JMacone3,280,JMacone3280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,1,1
Joanadm,280,Joanadm280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Jonthephilosopher,280,Jonthephilosopher280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Joss mendoza,280,Joss mendoza280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Jsc259,280,Jsc259280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Jz498,280,Jz498280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Kevinghor,280,Kevinghor280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Labiba.s,280,Labiba.s280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Lianne rachel,280,Lianne rachel280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,1,1
Lpinas,280,Lpinas280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Ludovica.f,280,Ludovica.f280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,1,1
Marciabethx95,280,Marciabethx95280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Mdm260,280,Mdm260280,1,316,5,45,2,1,0,3,0,1,67,1,-1,-1,-1,-1
Meiyuz,280,Meiyuz280,1,625,6,74.83333333,0,0,1,2,1,0,67,1,-1,-1,-1,-1
Mgd76,280,Mgd76280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Michael.f16,280,Michael.f16280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Mirah Botti,280,Mirah Botti280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Mohsm1614,280,Mohsm1614280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
NataliedaSilva,280,NataliedaSilva280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
NicholasEduardo,280,NicholasEduardo280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Nicolegomes7,280,Nicolegomes7280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Paolamelendez455,280,Paolamelendez455280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Pholderol,280,Pholderol280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Prabhjot133,280,Prabhjot133280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Rbm92,280,Rbm92280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
RickyVer11,280,RickyVer11280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Rivkantor,280,Rivkantor280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Rp782,280,Rp782280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Ryanekennedy,280,Ryanekennedy280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
S ojha100,280,S ojha100280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Sarae326,280,Sarae326280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
SaraGoldberg51,280,SaraGoldberg51280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Shaiful Ali,280,Shaiful Ali280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Taylorxfrankel,280,Taylorxfrankel280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
VictorGatica,280,VictorGatica280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Victoria Searles,280,Victoria Searles280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Vj91,280,Vj91280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Zamiratennie,280,Zamiratennie280,1,0,1,0,0,0,0,0,0,0,67,1,-1,-1,-1,-1
Agmdz,281,Agmdz281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
Amigoski,281,Amigoski281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
Aribeast1,281,Aribeast1281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
Babyduckeye10,281,Babyduckeye10281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
CashtheHistorian,281,CashtheHistorian281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
Gurdien13,281,Gurdien13281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
Noellebig,281,Noellebig281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
Patriotman34,281,Patriotman34281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
Tequilajunglecat,281,Tequilajunglecat281,1,0,1,0,0,0,0,0,0,0,9,1,-1,,-1,-1
Brgold2020,282,Brgold2020282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,1,1
Candraf,282,Candraf282,1,186,1,0,0,1,0,0,0,1,22,1,-1,-1,-1,-1
Carolineweiss,282,Carolineweiss282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Charlottelb74,282,Charlottelb74282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Clareschoi,282,Clareschoi282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Cmcanest,282,Cmcanest282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,1,1
Ernestoalcantar,282,Ernestoalcantar282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Freitmeyer,282,Freitmeyer282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Jortega1620,282,Jortega1620282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,1,1
Kflavin,282,Kflavin282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Kktprime1998,282,Kktprime1998282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Lwhelan,282,Lwhelan282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
MadeleineGoldberg,282,MadeleineGoldberg282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Madgol,282,Madgol282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Melinda.hu1,282,Melinda.hu1282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Melindahu5,282,Melindahu5282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Natasianabila97,282,Natasianabila97282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Sandra Urusaro,282,Sandra Urusaro282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Sarahdrey,282,Sarahdrey282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Tomere059,282,Tomere059282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,1,-1
Urusaro,282,Urusaro282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,1,1
Wugraceg,282,Wugraceg282,1,0,1,0,0,0,0,0,0,0,22,1,-1,-1,-1,-1
Caseyhouska,283,Caseyhouska283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Chelseaerxleben,283,Chelseaerxleben283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Davidgunderson40,283,Davidgunderson40283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
EmmaJo3721,283,EmmaJo3721283,1,75,11,57.72727273,0,4,4,2,0,1,14,1,-1,-1,-1,-1
Ewelby258,283,Ewelby258283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Gelisalj,283,Gelisalj283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Hmargaret,283,Hmargaret283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Kh758340,283,Kh758340283,1,79,3,2089,1574.5,2,0,1,0,1,14,1,-1,-1,-1,-1
Nataliebaker54,283,Nataliebaker54283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Ryan Butler Sr,283,Ryan Butler Sr283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Slfmade,283,Slfmade283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Taylorstew,283,Taylorstew283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Thejessicameyer,283,Thejessicameyer283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Yellowgrass,283,Yellowgrass283,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
CDOcean,286,CDOcean286,1,0,1,0,0,0,0,0,0,0,7,1,-1,-1,1,1
MassBlade,286,MassBlade286,1,0,1,0,0,0,0,0,0,0,7,1,-1,-1,1,1
Mianina0,286,Mianina0286,1,0,1,0,0,0,0,0,0,0,7,1,-1,-1,-1,-1
Nigist1921,286,Nigist1921286,1,0,1,0,0,0,0,0,0,0,7,1,-1,-1,1,1
Nutrition32,286,Nutrition32286,1,0,1,0,0,0,0,0,0,0,7,1,-1,-1,1,1
Saguaromelee,286,Saguaromelee286,0,1167,434,236.624424,-325.6666667,9,121,19,86,5,7,1,-1,-1,1,1
Unoriginal username123,286,Unoriginal username123286,1,12,3,2833.666667,1761,2,0,1,0,1,7,1,-1,-1,-1,-1
WangjingFrog,286,WangjingFrog286,1,0,1,0,0,0,0,0,0,0,7,1,-1,-1,-1,-1
Afranklin1,287,Afranklin1287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Ankoch2,287,Ankoch2287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Breeannwatson,287,Breeannwatson287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Chelsischubert,287,Chelsischubert287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Chpollard,287,Chpollard287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Cierramann,287,Cierramann287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
CMMORRIS1,287,CMMORRIS1287,1,726,29,65.34482759,0,0,0,22,3,0,36,1,-1,-1,-1,-1
Coparmele,287,Coparmele287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Csferguson,287,Csferguson287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Cvaughan1,287,Cvaughan1287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Dlschneide1,287,Dlschneide1287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Ebalzer,287,Ebalzer287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Ezollars95,287,Ezollars95287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Gcharrelso,287,Gcharrelso287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Gjclaywell,287,Gjclaywell287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Hellis31,287,Hellis31287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
JdFleming,287,JdFleming287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Kafrazier,287,Kafrazier287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Kkbrady19,287,Kkbrady19287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Kkwargel,287,Kkwargel287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Ktleadingh,287,Ktleadingh287,1,364,2,2394.5,2394.5,2,0,0,0,1,36,1,-1,-1,-1,-1
Kylio95,287,Kylio95287,1,4,1,0,0,1,0,0,0,1,36,1,-1,-1,-1,-1
Lkwilhite,287,Lkwilhite287,1,0,2,557,-36,1,0,0,0,1,36,1,-1,-1,-1,-1
Logankw,287,Logankw287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Mddiggs,287,Mddiggs287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Memcneely,287,Memcneely287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Mfpowers,287,Mfpowers287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Mnmeister,287,Mnmeister287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Nmmitchell,287,Nmmitchell287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Ramackey,287,Ramackey287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Rguerzini,287,Rguerzini287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Sarichards1,287,Sarichards1287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Sgrogers,287,Sgrogers287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Smwelch1,287,Smwelch1287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Taoutlaw,287,Taoutlaw287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Tjoneil,287,Tjoneil287,1,0,1,0,0,0,0,0,0,0,36,1,-1,-1,-1,-1
Acasa0314,290,Acasa0314290,1,13,18,439,758.5,10,1,1,0,2,15,1,-1,-1,-1,-1
Alicep16,290,Alicep16290,1,10,31,399.5806452,358.75,20,0,10,1,1,15,1,-1,-1,-1,-1
Bayleighb,290,Bayleighb290,1,0,1,0,0,0,0,0,0,0,15,1,-1,-1,-1,-1
C pal,290,C pal290,1,10,17,380.7058824,497.8181818,11,5,1,0,1,15,1,-1,-1,-1,-1
Cclick,290,Cclick290,1,11,11,984.2727273,1251.142857,7,1,3,0,2,15,1,-1,-1,-1,-1
Cpaolisso408,290,Cpaolisso408290,1,10,5,706.2,706.2,5,0,0,0,1,15,1,-1,-1,-1,-1
Deidrelightman,290,Deidrelightman290,1,11,11,511.5454545,558,10,0,1,0,1,15,1,-1,-1,-1,-1
DJmichaelscott,290,DJmichaelscott290,1,410,4,-657.25,-894.3333333,3,0,1,0,2,15,1,-1,-1,-1,-1
EmHat,290,EmHat290,1,10,54,331.6111111,456,19,0,35,0,1,15,1,-1,-1,-1,-1
Flsstudent,290,Flsstudent290,1,10,14,882.5714286,1091.909091,11,2,0,0,1,15,1,-1,-1,-1,-1
GraceJD,290,GraceJD290,1,10,32,436.5,1178.666667,12,0,20,0,1,15,1,-1,-1,-1,-1
Iwmediastudent,290,Iwmediastudent290,1,9,13,543.5384615,1772,2,0,11,0,1,15,1,-1,-1,-1,-1
JSMountain,290,JSMountain290,1,10,39,210.7435897,285.0666667,15,0,24,0,1,15,1,-1,-1,-1,-1
Margosavetheday,290,Margosavetheday290,1,316,18,315.5555556,616,9,1,7,0,2,15,1,-1,-1,-1,-1
MarisaHopwood96,290,MarisaHopwood96290,1,0,1,0,0,0,0,0,0,0,15,1,-1,-1,-1,-1
Aeahine,297,Aeahine297,1,108,4,44.75,0,0,0,2,0,0,45,1,-1,-1,1,1
Afra421,297,Afra421297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Alexanderkudel,297,Alexanderkudel297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
ApolloSunrise987654321,297,ApolloSunrise987654321297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Baileykeyon,297,Baileykeyon297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Bec246,297,Bec246297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
CCYeeBo,297,CCYeeBo297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Cheekoleeno,297,Cheekoleeno297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Chronophoto,297,Chronophoto297,0,1152,408,359.3112745,226.2291667,48,113,20,40,37,45,1,-1,-1,-1,-1
Cincinnatus.Seen,297,Cincinnatus.Seen297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Cinemazing,297,Cinemazing297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Claryce,297,Claryce297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Cue95,297,Cue95297,1,133,64,237.65625,340.3529412,34,11,11,3,3,45,1,-1,-1,1,1
CumulonimbusCat,297,CumulonimbusCat297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Deseolopez,297,Deseolopez297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Dr.Zeuss613,297,Dr.Zeuss613297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Ejd2012,297,Ejd2012297,1,1115,160,59.95625,21.125,88,7,57,3,3,45,1,-1,-1,-1,-1
Ellebelle22,297,Ellebelle22297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Emeraldbensadoun,297,Emeraldbensadoun297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Emlillyjo,297,Emlillyjo297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Emraldeyes,297,Emraldeyes297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Ewenstruemental,297,Ewenstruemental297,1,340,26,475.1153846,2232.25,4,7,5,3,3,45,1,-1,-1,1,1
Ferdimaltais,297,Ferdimaltais297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Glifford Keetz,297,Glifford Keetz297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
HeneryDave31,297,HeneryDave31297,1,460,49,414.4693878,458.9166667,36,0,2,7,3,45,1,-1,-1,-1,-1
ImagineFilms94,297,ImagineFilms94297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Jeff alberston,297,Jeff alberston297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Journoloaf,297,Journoloaf297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Kuzu5032,297,Kuzu5032297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Lenagreen,297,Lenagreen297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Mariejackson18,297,Mariejackson18297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Maxblamauer,297,Maxblamauer297,1,14,15,299.3333333,176.1,10,5,0,0,2,45,1,-1,-1,1,1
MoMoDa,297,MoMoDa297,1,19,60,290.2,317.7115385,52,6,0,0,3,45,1,-1,-1,-1,-1
Mrmauss,297,Mrmauss297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Musiclove44,297,Musiclove44297,1,135,103,150.3883495,131.95,80,10,5,2,3,45,1,-1,-1,1,1
OliveYouToo,297,OliveYouToo297,1,108,27,392.6666667,0,1,3,19,0,1,45,1,-1,-1,1,1
RayneEmily,297,RayneEmily297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
RCEP,297,RCEP297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Rosandguil,297,Rosandguil297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Ruth Maffett,297,Ruth Maffett297,1,538,9,257.6666667,136,5,3,0,0,1,45,1,-1,-1,1,1
Sarahburhan,297,Sarahburhan297,1,13,9,367.6666667,367.6666667,9,0,0,0,3,45,1,-1,-1,-1,-1
Smith1994,297,Smith1994297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Uwa barbra,297,Uwa barbra297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
VanceScarlett,297,VanceScarlett297,1,13,3,714,1105,1,2,0,0,1,45,1,-1,-1,1,1
VictoriaB22,297,VictoriaB22297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,-1,-1
Vorkapich,297,Vorkapich297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
YifanC,297,YifanC297,1,0,1,0,0,0,0,0,0,0,45,1,-1,-1,1,1
Amn31337,298,Amn31337298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Dfhicks12,298,Dfhicks12298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Hukevin,298,Hukevin298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Kippjohnson,298,Kippjohnson298,1,314,8,58.25,49,7,0,0,0,6,14,1,-1,-1,-1,-1
Laundromatzat,298,Laundromatzat298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Lime0life,298,Lime0life298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Markchen001,298,Markchen001298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Michelleyoc,298,Michelleyoc298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Mjbailey,298,Mjbailey298,1,1230,76,269.1578947,278.1428571,70,2,3,1,8,14,1,-1,-1,-1,-1
PourDoc,298,PourDoc298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1
Preston.atteberry,298,Preston.atteberry298,1,1198,28,18.5,19.14814815,27,0,1,0,13,14,1,-1,-1,-1,-1
Robere04,298,Robere04298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,1,1
Salubrious Toxin,298,Salubrious Toxin298,0,1375,232,-299.125,112.3267327,202,1,13,11,63,14,1,-1,-1,1,-1
Viinsanity,298,Viinsanity298,1,0,1,0,0,0,0,0,0,0,14,1,-1,-1,1,1
VivamusAmemus,298,VivamusAmemus298,1,1001,1,-130,-130,1,0,0,0,1,14,1,-1,-1,1,-1
Akranidis,301,Akranidis301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,1,-1
Alubitz45,301,Alubitz45301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,-1,-1
Csaninocencio1,301,Csaninocencio1301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,-1,-1
Datagirl05,301,Datagirl05301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,-1,-1
Ipikachooseyou,301,Ipikachooseyou301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,1,-1
Jeberhart93,301,Jeberhart93301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,-1,-1
Kerri.mahoney10,301,Kerri.mahoney10301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,-1,-1
Marissagold1024,301,Marissagold1024301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,-1,-1
Rachelleah15,301,Rachelleah15301,1,0,1,0,0,0,0,0,0,0,9,1,-1,-1,1,-1
Byzantinehistory451,302,Byzantinehistory451302,1,0,1,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1
Georgecostanza159,302,Georgecostanza159302,1,0,1,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1
Quietninja,302,Quietninja302,1,0,1,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1
Zimmer1048,302,Zimmer1048302,1,0,1,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1
Afayet,304,Afayet304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
ALX-2187,304,ALX-2187304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
AmberedTime,304,AmberedTime304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,1,1
AmeliaDM,304,AmeliaDM304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
Anastasia240195,304,Anastasia240195304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
Anna Iunes,304,Anna Iunes304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,1,1
Annamariaharb,304,Annamariaharb304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
Anne-MarieDesjardins,304,Anne-MarieDesjardins304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
AuBeYeux,304,AuBeYeux304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
BeeHime,304,BeeHime304,1,342,52,163.3653846,-23.09756098,41,4,3,1,4,59,1,-1,-1,-1,-1
Bzepp,304,Bzepp304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
Carrot47,304,Carrot47304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,1,1
Chloearielm,304,Chloearielm304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
Clark Cant,304,Clark Cant304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,1,1
DanikaHN,304,DanikaHN304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
Ed3695,304,Ed3695304,1,0,1,0,0,0,0,0,0,0,59,1,-1,-1,-1,-1
